provider,model,dataset,dataset_label,example_id,gold_answer,frontier_answer,fta_answer,l1_answer,s1_answer,tale_answer,frontier_correct,fta_correct,l1_correct,s1_correct,tale_correct,external3_correct,pooled4_correct,gold_in_frontier_tree,fta_policy_applied,fix2_applied,fix4_applied,fix2_reason,fix4_reason,source_files,fta_change_type
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_117,15625,0.00016384,0.0815,0.7168,0.0567,0.081536,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_121,289,15,60,60,60,60,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_122,\cot x,\csc x,0,\frac{\text{cos,0,0,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_123,1260,180,420,180,420,420,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_124,116,64,16,18,32,16,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_127,36,20,45,900,12,45,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_131,2,1.0625,2,2,2,2,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_138,6,6,4,3,1,4,1,0,0,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,regression
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_14,3,3.25,3,11,undefined,3,0,1,0,0,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_142,9,3,5,3,10,5,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_143,6,3,0,0,1,0,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_146,1250,0.00125,0.0013,8333.33,1250,1250,0,0,0,1,1,1,1,1,original,False,False,not_triggered,override_not_dfa:frontier_support_margin_override,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_148,120,7.07,53.13,36.06,11.22,53.13,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_150,15,0.7333333333,0.7333,1,1.133333333,1.133333333,0,0,0,0,0,0,0,0,original,False,False,not_triggered,externals_not_unanimous_or_missing,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_151,11,5,11,11,11,11,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_156,8,48,3,48,24,3,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_157,36,0.3055555556,0.3056,0.3055555556,0.1666666667,0.3055555556,0,0,0,0,0,0,0,0,original,False,False,low_depth_but_no_better_external,override_not_dfa:single_weak_frontier_branch,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_158,4,3,4,4,4,3,0,1,1,1,0,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_161,11,11,1,1,13,1,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,regression
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_162,143,117,143,143,143,143,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_168,-13,-13,2,-13,2,2,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,regression
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_170,21,2,0,2,1,0,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_172,11,4,1,1,120,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_173,58,296,41,65,73,41,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_179,8,16,8,12,8.666666667,8,0,1,0,0,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_18,3,5,15,3,7,15,0,0,1,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_183,-4,-4,1,-4,1,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,regression
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_185,18,6,0.7222,0.5,13,0.7222222222,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_186,66,x = \text{sqrt,7.6,7.6,10.30776406,7.6,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_188,56,56,52,60,52,52,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,regression
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_19,3,-4,1,-2,-11,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_190,406,223,16,11,395,16,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_191,9,0.5555555556,0.5556,4,0.5714285714,0.4444444444,0,0,0,0,0,0,0,0,original,False,False,not_triggered,externals_not_unanimous_or_missing,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_193,9,-10,9,2,9,9,0,1,0,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_195,121,81,25,81,9,25,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_196,2,30,50,10,30,50,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_203,81,5,121,26,36,121,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_205,11,11,1,1,1,0,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,regression
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_208,22,11,22.75,29,22,22.75,0,0,0,1,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_211,8,6,2,0.5,2,2,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_216,2107,1575,1470,1575,1547,1470,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_22,625,3,0,78125,3.84e-05,3.84e-05,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_220,2,1996,1997,1997,1997,0,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_223,10080,5040,1680,1680,1680,1680,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_225,-125,0,0.0312,-32,-1250,0.03125,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_228,9,10,4,8,40,4,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_229,30,180,6,120,60,6,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_23,2,0.3333333333,0.25,0.25,0.25,0.3333333333,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_233,4,1,0,3,0,0,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_234,288,904.39,36,2,36,36,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_242,55,67,96,96,90,96,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_244,-3,-3,-4,1,-3.04,-4,1,0,0,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,regression
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_25,17,11,16,44,37,16,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_250,34,2,1,4,1,1,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_251,13,15,13,3,13,13,0,1,0,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,rescue
cohere,command-r-plus-08-2024,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_253,35625,0.35625,0.3563,0.35625,0.35625,0.35625,0,0,0,0,0,0,0,0,original,False,False,not_triggered,external_consensus_matches_frontier,outputs/interpretable_core4x4_final_repair_plan_20260717T180003Z/canonical_cell_views/cohere_math500.jsonl,neutral/wrong-to-wrong
